Gender,Age,BMI,Duration,Heart Rate,Body Temperature,Calorie Consumption
male,49,25.24,28.0,108.0,40.9,216.0
male,62,25.25,30.0,112.0,40.8,264.0
female,40,25.01,16.0,96.0,40.5,81.0
female,73,25.46,10.0,92.0,40.1,53.0
male,45,25.47,18.0,94.0,40.4,98.0
male,22,26.04,8.0,94.0,39.6,33.0
male,68,28.31,29.0,110.0,40.5,264.0
male,60,26.4,6.0,92.0,38.8,32.0
male,32,25.83,10.0,87.0,39.8,32.0
female,32,23.19,22.0,113.0,40.1,154.0
female,35,22.27,22.0,103.0,40.5,131.0
male,20,25.4,11.0,91.0,39.8,37.0
male,70,26.84,8.0,84.0,39.7,38.0
female,34,21.22,19.0,102.0,40.6,108.0
female,22,22.05,15.0,90.0,40.6,63.0
female,43,25.39,16.0,99.0,40.1,89.0
male,45,27.1,9.0,85.0,39.4,30.0
female,26,21.41,20.0,97.0,40.4,103.0
male,26,24.16,1.0,81.0,37.9,2.0
male,28,27.15,7.0,89.0,39.5,24.0
male,40,23.8,29.0,109.0,41.0,214.0
male,62,26.85,1.0,80.0,37.8,4.0
male,59,24.51,28.0,105.0,40.6,217.0
male,49,23.77,5.0,81.0,39.1,15.0
female,25,21.97,4.0,76.0,39.0,11.0
female,21,20.68,19.0,100.0,40.3,100.0
female,73,23.78,28.0,113.0,41.2,210.0
female,31,21.38,16.0,86.0,40.3,64.0
male,53,26.45,5.0,89.0,39.2,23.0
male,62,26.82,17.0,92.0,40.0,100.0
male,33,24.46,30.0,107.0,41.0,209.0
male,39,24.71,18.0,89.0,40.3,75.0
male,51,27.76,19.0,111.0,40.5,153.0
female,20,23.2,9.0,91.0,40.0,37.0
male,23,24.98,18.0,91.0,40.5,67.0
female,59,23.8,18.0,100.0,39.9,108.0
female,56,24.0,5.0,94.0,39.2,27.0
male,42,25.18,16.0,96.0,40.2,84.0
female,71,23.94,10.0,96.0,39.3,57.0
female,27,22.21,16.0,99.0,40.6,82.0
male,71,26.08,14.0,99.0,40.2,107.0
female,34,21.85,12.0,87.0,39.9,49.0
male,25,25.15,8.0,95.0,39.3,34.0
male,22,23.32,5.0,91.0,38.9,16.0
male,41,23.69,17.0,100.0,40.4,99.0
female,46,23.63,6.0,88.0,39.2,27.0
female,44,21.64,29.0,104.0,40.8,184.0
female,39,24.03,17.0,99.0,40.0,91.0
male,21,25.35,22.0,102.0,40.5,107.0
female,32,23.83,27.0,114.0,40.6,190.0
male,61,25.25,28.0,111.0,41.0,231.0
female,32,23.01,9.0,88.0,39.5,39.0
female,40,21.78,22.0,106.0,40.8,142.0
male,54,27.15,25.0,109.0,40.5,200.0
male,37,25.06,26.0,109.0,40.4,178.0
female,36,24.45,28.0,104.0,41.0,166.0
male,20,26.89,10.0,92.0,39.8,33.0
female,43,24.03,18.0,101.0,40.4,105.0
female,24,22.49,28.0,106.0,40.9,168.0
male,65,25.06,14.0,91.0,40.3,77.0
female,26,24.22,20.0,101.0,40.4,105.0
male,37,26.81,11.0,96.0,40.0,54.0
male,26,24.98,1.0,89.0,37.6,3.0
female,55,24.92,6.0,85.0,39.2,26.0
female,64,24.34,13.0,94.0,40.1,71.0
female,31,23.94,5.0,83.0,39.0,18.0
female,26,24.3,10.0,98.0,39.7,50.0
female,32,23.11,16.0,85.0,40.6,62.0
male,26,23.27,10.0,87.0,39.7,32.0
male,60,26.3,10.0,81.0,39.2,36.0
female,44,22.52,20.0,94.0,40.4,105.0
female,23,22.37,12.0,98.0,40.4,64.0
female,61,23.92,22.0,99.0,40.8,131.0
male,38,24.25,26.0,106.0,40.7,167.0
female,35,22.46,10.0,90.0,39.7,44.0
male,50,23.41,3.0,84.0,38.5,11.0
male,30,25.98,20.0,91.0,40.4,78.0
male,44,26.88,17.0,105.0,40.3,115.0
male,52,27.13,5.0,79.0,39.2,15.0
female,31,22.21,6.0,91.0,39.2,28.0
female,32,24.26,26.0,106.0,40.6,155.0
male,72,26.59,29.0,116.0,41.0,287.0
male,26,24.36,26.0,104.0,40.7,147.0
male,30,27.14,22.0,101.0,40.8,118.0
female,20,22.59,27.0,113.0,40.7,181.0
female,50,24.98,27.0,105.0,41.0,170.0
male,39,24.58,7.0,88.0,39.4,26.0
female,32,22.72,4.0,84.0,39.2,15.0
female,25,21.87,17.0,105.0,40.2,101.0
female,41,22.66,27.0,111.0,40.7,182.0
male,33,24.62,9.0,85.0,39.8,28.0
female,35,22.27,26.0,109.0,40.7,172.0
female,33,22.86,20.0,99.0,40.4,107.0
female,54,20.69,2.0,74.0,38.1,7.0
male,44,27.09,2.0,89.0,38.2,9.0
female,49,21.67,12.0,88.0,40.1,53.0
female,22,21.46,23.0,100.0,40.8,121.0
male,77,23.72,21.0,105.0,40.5,166.0
female,34,23.05,22.0,104.0,40.7,130.0
female,36,24.34,11.0,89.0,40.2,49.0
female,78,23.88,28.0,105.0,40.8,191.0
female,41,24.65,16.0,101.0,40.5,94.0
male,30,26.02,18.0,96.0,40.1,85.0
male,45,25.35,28.0,109.0,40.9,198.0
male,62,27.75,19.0,101.0,40.4,141.0
male,25,26.01,1.0,84.0,37.9,3.0
male,22,23.23,14.0,98.0,40.2,57.0
male,35,26.33,30.0,108.0,40.9,194.0
male,75,25.71,20.0,96.0,40.3,136.0
male,29,25.13,21.0,101.0,40.7,112.0
female,54,24.39,4.0,82.0,38.4,17.0
male,29,26.29,12.0,87.0,40.5,39.0
female,29,23.51,20.0,100.0,40.5,107.0
female,39,24.68,14.0,94.0,40.3,69.0
male,39,24.92,22.0,101.0,40.3,129.0
female,59,23.67,29.0,112.0,41.0,210.0
female,72,23.38,13.0,96.0,40.1,75.0
male,20,24.58,2.0,90.0,38.6,6.0
female,40,20.36,23.0,91.0,40.7,114.0
female,42,23.26,20.0,95.0,40.5,102.0
male,63,24.02,24.0,100.0,40.7,153.0
male,27,27.17,2.0,85.0,37.9,6.0
male,21,23.74,19.0,101.0,40.5,92.0
female,36,25.56,24.0,108.0,40.8,155.0
female,25,20.32,5.0,86.0,39.2,20.0
male,30,24.92,15.0,91.0,40.3,59.0
male,23,25.61,16.0,104.0,40.1,84.0
male,27,22.84,11.0,80.0,39.8,18.0
female,64,20.89,22.0,101.0,40.8,141.0
female,51,24.91,11.0,91.0,40.0,53.0
female,23,21.78,20.0,98.0,40.6,106.0
male,46,26.29,16.0,95.0,40.3,89.0
male,34,23.04,19.0,97.0,40.5,91.0
female,43,22.76,4.0,75.0,39.7,12.0
male,77,27.13,5.0,80.0,38.8,22.0
male,22,25.96,4.0,88.0,38.9,12.0
male,76,27.4,25.0,114.0,41.1,236.0
female,69,23.46,30.0,113.0,40.8,225.0
female,37,23.15,26.0,99.0,41.1,144.0
male,33,23.94,11.0,95.0,40.1,48.0
male,28,24.54,11.0,91.0,39.7,41.0
male,41,26.56,19.0,113.0,40.8,153.0
female,20,24.02,3.0,84.0,38.6,11.0
male,79,26.81,6.0,92.0,39.3,40.0
female,24,23.48,6.0,80.0,39.3,18.0
female,69,22.76,24.0,105.0,40.8,162.0
male,37,26.58,8.0,79.0,39.4,20.0
female,37,22.06,7.0,87.0,39.5,29.0
male,22,23.37,28.0,99.0,41.2,127.0
female,36,22.72,12.0,82.0,39.7,45.0
female,25,24.46,7.0,91.0,39.3,31.0
female,38,21.91,27.0,109.0,40.5,181.0
female,22,25.39,9.0,91.0,39.8,40.0
male,23,22.28,7.0,83.0,39.2,16.0
female,29,25.32,17.0,97.0,40.2,87.0
female,65,21.91,26.0,106.0,40.6,181.0
female,32,23.53,6.0,81.0,39.5,20.0
female,22,21.85,4.0,81.0,38.8,13.0
male,55,27.15,8.0,91.0,39.4,42.0
male,50,27.76,11.0,85.0,40.0,45.0
female,38,21.61,13.0,87.0,40.1,55.0
male,38,26.0,13.0,86.0,40.1,50.0
male,24,24.96,27.0,105.0,40.7,157.0
male,22,26.25,26.0,104.0,40.6,141.0
female,36,22.78,14.0,88.0,40.1,58.0
female,58,22.81,28.0,109.0,41.0,198.0
female,23,21.95,18.0,107.0,40.4,109.0
female,32,23.12,24.0,100.0,40.6,130.0
female,75,23.15,16.0,84.0,40.0,74.0
male,37,25.14,20.0,86.0,40.5,65.0
male,31,27.47,18.0,89.0,40.3,67.0
female,79,24.02,24.0,93.0,41.0,133.0
female,38,23.23,23.0,94.0,40.3,116.0
female,70,24.9,5.0,84.0,39.1,21.0
female,60,23.31,25.0,110.0,40.8,179.0
female,67,25.61,6.0,85.0,39.2,26.0
female,22,22.64,3.0,82.0,38.5,11.0
female,51,25.77,27.0,110.0,40.9,184.0
female,22,23.31,26.0,99.0,41.0,135.0
male,42,26.04,5.0,80.0,39.0,15.0
female,53,22.98,10.0,91.0,39.9,48.0
female,38,24.22,24.0,100.0,40.2,135.0
female,23,23.45,7.0,91.0,39.1,30.0
male,28,26.83,13.0,95.0,40.0,56.0
male,73,27.42,11.0,91.0,40.1,68.0
female,75,25.61,25.0,103.0,40.5,161.0
male,66,23.95,16.0,96.0,40.7,95.0
male,50,25.51,3.0,81.0,38.4,11.0
female,57,23.28,8.0,85.0,39.6,36.0
male,41,26.32,13.0,96.0,40.4,69.0
female,36,24.39,25.0,113.0,40.8,171.0
male,52,24.25,30.0,116.0,41.3,268.0
male,50,27.17,29.0,99.0,41.2,177.0
female,44,25.46,2.0,82.0,38.5,8.0
male,23,23.55,6.0,86.0,39.3,16.0
female,62,22.95,3.0,86.0,38.8,14.0
female,31,21.19,18.0,94.0,40.3,89.0
female,75,23.15,24.0,102.0,40.8,157.0
female,24,24.97,18.0,99.0,40.6,96.0
male,59,24.51,3.0,87.0,38.5,15.0
male,36,27.17,15.0,98.0,40.2,81.0
female,56,24.9,27.0,107.0,40.9,175.0
female,37,23.92,27.0,110.0,40.4,180.0
male,56,26.57,22.0,100.0,40.6,143.0
female,50,21.7,18.0,98.0,40.3,106.0
female,21,22.98,14.0,90.0,40.1,58.0
female,69,23.53,8.0,91.0,39.6,42.0
female,25,23.34,8.0,92.0,40.0,37.0
female,26,22.72,15.0,96.0,40.3,76.0
female,36,24.52,23.0,105.0,40.5,141.0
female,41,24.21,18.0,101.0,40.5,101.0
female,27,21.55,17.0,93.0,40.2,80.0
male,32,23.81,25.0,108.0,40.9,172.0
female,26,23.03,13.0,88.0,40.3,53.0
female,71,25.41,20.0,94.0,40.3,116.0
male,43,23.41,7.0,91.0,39.3,30.0
female,49,22.98,30.0,116.0,40.9,222.0
female,47,25.35,19.0,101.0,40.5,109.0
female,53,23.5,9.0,82.0,39.8,34.0
male,54,26.49,15.0,98.0,40.4,90.0
female,30,21.78,18.0,99.0,40.8,100.0
female,33,22.32,5.0,81.0,38.8,18.0
male,33,26.87,5.0,82.0,39.5,14.0
female,39,23.63,14.0,105.0,40.1,87.0
male,21,25.62,23.0,99.0,40.6,105.0
female,70,24.14,4.0,87.0,38.9,19.0
male,63,26.3,6.0,80.0,39.0,23.0
female,59,22.52,1.0,70.0,37.5,3.0
male,56,24.44,16.0,102.0,40.1,104.0
male,45,26.29,6.0,88.0,39.1,25.0
male,26,25.95,27.0,102.0,41.0,137.0
male,58,25.9,15.0,95.0,40.5,86.0
female,74,23.53,20.0,111.0,40.5,147.0
male,32,26.31,10.0,95.0,39.7,47.0
male,51,25.13,3.0,82.0,38.8,11.0
male,59,26.06,10.0,95.0,39.8,57.0
male,74,25.74,12.0,77.0,40.1,47.0
female,41,21.52,7.0,81.0,39.5,27.0
male,37,25.76,28.0,108.0,40.7,193.0
female,24,23.15,20.0,105.0,40.3,115.0
male,31,24.96,10.0,94.0,39.5,41.0
female,41,21.37,2.0,76.0,38.7,6.0
female,38,23.34,22.0,94.0,40.4,111.0
male,26,25.68,2.0,82.0,38.0,5.0
female,22,25.65,3.0,81.0,38.0,10.0
female,33,23.42,23.0,104.0,40.3,139.0
male,70,26.01,6.0,84.0,39.3,29.0
male,24,22.58,20.0,96.0,40.3,75.0
female,38,21.79,14.0,81.0,40.1,53.0
female,78,25.08,13.0,93.0,39.7,72.0
female,53,23.25,24.0,103.0,41.2,156.0
male,51,25.8,22.0,107.0,40.7,157.0
female,66,23.8,9.0,89.0,39.6,44.0
female,25,23.92,2.0,90.0,38.3,9.0
male,21,26.58,20.0,106.0,40.5,115.0
male,54,26.87,6.0,88.0,39.5,28.0
female,38,23.53,20.0,103.0,40.5,120.0
male,25,25.47,8.0,92.0,39.5,29.0
female,37,24.28,21.0,97.0,40.9,109.0
female,79,23.52,18.0,105.0,40.4,119.0
male,44,25.25,10.0,88.0,39.8,44.0
male,22,25.51,10.0,91.0,40.3,37.0
male,36,26.29,12.0,90.0,40.2,44.0
female,25,24.56,19.0,93.0,40.3,89.0
male,51,24.69,14.0,89.0,40.1,62.0
male,40,25.5,22.0,105.0,40.6,146.0
female,24,23.95,18.0,95.0,40.0,86.0
male,47,26.45,20.0,99.0,40.3,115.0
female,37,21.83,28.0,117.0,41.0,210.0
male,52,24.62,3.0,92.0,38.4,14.0
male,69,26.59,11.0,99.0,40.2,78.0
male,67,26.77,29.0,108.0,40.8,250.0
male,39,24.86,4.0,88.0,38.6,15.0
male,20,26.15,27.0,104.0,40.7,141.0
male,74,26.54,19.0,98.0,40.5,141.0
male,78,24.94,24.0,98.0,40.6,176.0
female,20,20.86,16.0,96.0,40.5,78.0
male,79,26.77,28.0,104.0,41.2,241.0
male,39,24.9,2.0,90.0,38.0,8.0
female,57,24.09,5.0,84.0,38.9,21.0
female,50,22.46,17.0,93.0,40.2,85.0
female,40,22.51,22.0,99.0,40.8,125.0
female,35,23.34,18.0,100.0,40.1,100.0
female,62,23.36,5.0,96.0,38.6,27.0
female,52,22.19,28.0,114.0,40.7,210.0
female,39,22.31,29.0,110.0,40.8,196.0
female,40,24.32,20.0,104.0,40.3,124.0
female,45,23.92,23.0,98.0,40.3,129.0
male,40,27.77,10.0,91.0,39.9,44.0
female,62,22.03,10.0,79.0,40.0,39.0
female,43,25.46,19.0,97.0,40.4,100.0
female,50,22.03,24.0,105.0,40.7,155.0
male,29,22.88,3.0,90.0,38.4,11.0
male,34,24.54,20.0,93.0,40.4,86.0
female,56,22.89,21.0,109.0,40.4,147.0
female,24,23.04,6.0,83.0,39.4,20.0
male,46,24.19,8.0,86.0,39.5,30.0
male,38,24.68,10.0,91.0,40.1,40.0
female,52,24.97,8.0,82.0,39.8,30.0
male,31,25.25,11.0,95.0,39.6,48.0
male,25,26.7,15.0,93.0,40.1,56.0
male,29,25.4,3.0,78.0,38.7,6.0
male,69,23.99,16.0,91.0,40.4,91.0
male,49,28.09,19.0,101.0,40.8,120.0
male,38,26.04,13.0,90.0,39.8,55.0
female,34,22.59,25.0,112.0,40.7,167.0
male,53,25.24,22.0,97.0,40.3,137.0
male,58,26.87,27.0,107.0,40.8,212.0
female,21,23.15,19.0,101.0,40.3,104.0
male,35,25.25,10.0,101.0,40.1,59.0
female,76,25.28,28.0,115.0,40.6,214.0
male,57,23.2,13.0,92.0,39.8,66.0
male,37,26.88,3.0,87.0,38.2,11.0
male,53,26.6,22.0,100.0,40.6,143.0
female,60,21.8,12.0,93.0,39.8,61.0
male,37,24.54,26.0,105.0,40.5,163.0
female,22,23.46,22.0,108.0,40.5,140.0
female,20,22.83,21.0,110.0,40.2,136.0
female,22,24.12,8.0,82.0,39.6,28.0
male,39,25.77,25.0,99.0,41.3,142.0
female,27,24.76,19.0,100.0,40.3,98.0
male,23,25.77,2.0,87.0,37.9,6.0
male,50,24.45,19.0,100.0,40.7,115.0
female,34,21.08,26.0,107.0,41.1,168.0
male,23,22.35,5.0,87.0,39.0,14.0
female,73,23.34,10.0,94.0,39.9,57.0
male,63,26.6,19.0,91.0,40.3,107.0
female,35,22.34,27.0,101.0,41.1,149.0
male,66,25.71,13.0,89.0,40.0,75.0
male,48,26.03,4.0,85.0,39.1,16.0
male,39,26.67,19.0,94.0,40.7,87.0
female,26,21.19,27.0,107.0,40.8,168.0
female,54,24.75,30.0,108.0,40.5,204.0
female,51,23.92,27.0,102.0,40.8,166.0
male,28,26.75,14.0,95.0,40.1,60.0
male,31,24.62,20.0,99.0,40.4,96.0
female,45,22.21,3.0,80.0,38.3,11.0
female,23,24.86,2.0,84.0,37.8,8.0
male,63,25.4,6.0,86.0,39.1,28.0
female,57,23.8,27.0,108.0,41.1,184.0
female,65,25.21,7.0,94.0,39.6,37.0
male,53,27.1,18.0,97.0,39.9,112.0
male,77,25.43,22.0,108.0,40.9,187.0
male,20,24.9,15.0,99.0,40.4,66.0
male,35,23.57,25.0,99.0,40.8,126.0
male,63,25.31,7.0,94.0,39.7,41.0
female,25,24.03,26.0,100.0,40.9,142.0
female,21,21.77,17.0,96.0,40.0,84.0
male,36,24.16,2.0,82.0,38.1,5.0
female,30,22.99,28.0,107.0,40.8,172.0
female,57,21.56,6.0,81.0,38.9,24.0
male,76,24.76,10.0,92.0,39.7,61.0
male,39,26.29,7.0,90.0,39.5,29.0
female,53,21.6,25.0,109.0,40.5,174.0
male,49,24.22,4.0,87.0,39.1,15.0
female,33,22.48,1.0,84.0,37.9,4.0
male,35,24.99,29.0,105.0,40.8,187.0
male,20,24.78,5.0,87.0,39.4,14.0
male,51,26.39,25.0,103.0,40.5,181.0
male,36,24.7,19.0,92.0,40.5,84.0
female,24,22.15,8.0,90.0,39.6,34.0
female,33,23.3,12.0,97.0,40.3,61.0
female,64,25.04,15.0,98.0,40.6,87.0
male,36,25.08,13.0,89.0,40.1,49.0
male,71,27.78,6.0,94.0,39.1,38.0
female,31,23.12,7.0,88.0,39.5,29.0
male,36,24.28,19.0,97.0,40.5,95.0
male,24,24.16,29.0,104.0,40.9,163.0
male,31,23.77,18.0,106.0,40.4,110.0
male,33,24.19,20.0,90.0,40.3,75.0
male,71,26.22,11.0,89.0,39.9,60.0
female,27,23.59,10.0,88.0,39.7,41.0
female,32,23.07,8.0,92.0,39.8,38.0
male,45,25.11,10.0,90.0,39.8,44.0
female,22,22.78,26.0,110.0,40.7,163.0
female,72,25.73,24.0,100.0,40.9,141.0
male,34,24.9,29.0,115.0,40.7,217.0
male,42,22.99,7.0,93.0,39.8,32.0
male,21,23.33,22.0,110.0,40.8,135.0
female,53,23.05,27.0,110.0,40.8,188.0
male,37,23.8,21.0,106.0,40.4,135.0
male,68,27.46,19.0,97.0,41.0,126.0
male,48,24.03,12.0,100.0,40.0,71.0
male,35,25.49,25.0,98.0,40.7,133.0
female,45,22.96,5.0,83.0,39.1,20.0
female,48,25.15,1.0,80.0,37.7,4.0
male,44,25.0,9.0,97.0,40.0,51.0
male,46,26.3,3.0,76.0,38.7,7.0
male,48,24.9,2.0,94.0,38.0,10.0
female,46,24.61,15.0,93.0,39.8,74.0
male,39,24.88,24.0,104.0,41.0,151.0
male,24,25.59,10.0,90.0,39.2,33.0
female,34,24.31,19.0,103.0,40.5,110.0
male,75,24.91,23.0,98.0,40.9,156.0
male,62,27.71,5.0,87.0,38.8,25.0
female,47,23.39,4.0,84.0,38.7,16.0
female,71,24.24,21.0,105.0,40.3,144.0
female,41,22.96,26.0,108.0,40.8,170.0
female,53,22.79,10.0,93.0,39.8,51.0
female,22,23.89,8.0,88.0,39.5,31.0
female,48,23.61,12.0,97.0,39.9,67.0
male,44,24.64,4.0,85.0,39.0,15.0
female,66,23.59,14.0,100.0,40.5,85.0
female,28,25.28,20.0,103.0,40.3,114.0
female,44,25.22,9.0,90.0,39.4,43.0
male,50,24.81,14.0,96.0,40.4,77.0
male,59,25.46,7.0,85.0,39.2,31.0
male,55,25.23,6.0,86.0,39.1,27.0
female,29,23.34,18.0,105.0,39.9,108.0
male,44,25.51,12.0,91.0,40.2,57.0
male,34,26.71,16.0,96.0,40.1,70.0
male,39,26.78,23.0,102.0,40.7,146.0
female,56,23.37,30.0,102.0,40.9,188.0
female,35,23.2,28.0,107.0,40.9,172.0
female,31,22.76,21.0,100.0,40.7,117.0
male,30,23.95,14.0,95.0,40.4,64.0
male,27,24.11,15.0,98.0,40.2,67.0
female,58,23.14,24.0,107.0,40.7,161.0
female,72,24.46,10.0,94.0,39.6,56.0
female,66,26.11,17.0,95.0,40.3,94.0
female,40,23.24,5.0,84.0,39.3,20.0
male,27,26.03,22.0,101.0,40.5,121.0
male,75,24.52,23.0,104.0,40.8,182.0
male,39,24.66,18.0,97.0,40.0,91.0
female,52,20.83,7.0,88.0,39.4,34.0
female,32,22.96,23.0,104.0,40.6,137.0
male,33,23.6,28.0,114.0,40.7,199.0
male,21,25.2,23.0,99.0,40.5,108.0
male,29,25.03,7.0,90.0,39.5,25.0
male,29,24.43,16.0,94.0,40.0,70.0
female,22,24.7,12.0,91.0,40.0,48.0
male,27,26.29,25.0,108.0,40.5,159.0
female,67,23.24,6.0,84.0,39.3,26.0
female,37,22.66,27.0,111.0,40.7,185.0
male,40,25.74,14.0,89.0,40.1,58.0
female,71,25.35,29.0,112.0,41.1,212.0
female,43,23.51,27.0,111.0,40.6,185.0
female,57,24.22,23.0,103.0,40.2,145.0
male,33,26.29,12.0,92.0,39.9,54.0
male,47,24.18,13.0,82.0,40.0,45.0
female,63,22.52,18.0,100.0,40.5,112.0
female,61,25.07,19.0,101.0,40.5,117.0
male,72,27.09,3.0,80.0,38.6,14.0
female,50,24.91,18.0,102.0,40.4,107.0
female,72,22.34,30.0,118.0,41.0,240.0
female,21,23.83,15.0,96.0,40.6,74.0
female,65,23.8,4.0,87.0,38.6,19.0
female,34,24.45,16.0,96.0,40.3,81.0
male,45,27.22,25.0,109.0,40.6,176.0
female,21,23.34,29.0,116.0,40.7,204.0
male,33,26.04,9.0,93.0,39.6,41.0
female,51,25.28,21.0,97.0,40.7,115.0
female,79,25.4,16.0,98.0,40.4,93.0
female,72,25.65,3.0,95.0,38.3,17.0
male,40,23.78,6.0,80.0,39.5,14.0
male,24,25.83,27.0,105.0,40.6,150.0
male,55,25.71,18.0,103.0,40.4,124.0
male,46,26.75,22.0,102.0,40.6,148.0
male,55,27.68,2.0,79.0,38.2,6.0
female,42,23.31,1.0,79.0,37.9,4.0
female,20,22.65,3.0,88.0,39.0,12.0
female,27,22.27,23.0,112.0,40.7,156.0
female,34,23.18,1.0,86.0,37.4,4.0
female,35,23.83,11.0,98.0,40.3,59.0
female,29,24.74,9.0,88.0,39.7,37.0
male,45,26.25,10.0,92.0,39.9,47.0
male,24,26.15,7.0,92.0,39.7,25.0
male,22,24.11,25.0,116.0,40.6,177.0
male,50,26.64,17.0,101.0,40.4,104.0
male,46,23.95,19.0,98.0,40.4,110.0
male,65,26.79,26.0,109.0,41.0,213.0
female,78,24.84,5.0,81.0,38.9,20.0
female,24,20.82,8.0,81.0,39.5,27.0
male,37,24.15,6.0,88.0,39.1,22.0
female,26,23.62,26.0,101.0,41.0,144.0
female,37,21.22,29.0,108.0,40.9,186.0
female,25,22.55,13.0,94.0,40.3,63.0
male,75,26.81,25.0,112.0,40.6,239.0
male,44,25.51,12.0,98.0,39.9,71.0
male,55,26.86,24.0,113.0,40.8,207.0
male,23,24.99,28.0,98.0,40.9,134.0
female,41,22.49,3.0,88.0,38.5,13.0
female,63,23.53,28.0,100.0,40.6,172.0
female,21,22.6,19.0,108.0,40.5,119.0
female,39,22.21,5.0,82.0,39.1,19.0
female,29,22.58,19.0,109.0,40.1,123.0
female,61,22.38,15.0,91.0,40.2,77.0
male,48,26.86,9.0,96.0,40.0,50.0
female,45,22.86,28.0,121.0,41.1,224.0
male,64,25.73,24.0,110.0,40.9,202.0
male,28,25.77,1.0,82.0,37.8,3.0
female,31,22.41,30.0,105.0,40.7,182.0
male,39,24.5,20.0,100.0,40.4,119.0
male,72,26.75,15.0,96.0,39.9,106.0
male,47,25.18,3.0,81.0,38.6,9.0
female,23,21.0,24.0,104.0,40.8,144.0
female,21,22.04,20.0,103.0,40.6,114.0
male,43,26.88,20.0,107.0,40.3,141.0
male,32,24.86,5.0,86.0,39.4,14.0
male,27,24.81,16.0,101.0,40.3,83.0
female,79,23.88,2.0,82.0,38.7,9.0
male,24,23.5,24.0,112.0,40.4,166.0
female,22,21.93,12.0,94.0,39.7,58.0
female,28,22.86,11.0,97.0,39.9,55.0
female,73,24.06,16.0,99.0,40.4,96.0
male,36,26.54,13.0,94.0,39.9,60.0
female,43,23.41,18.0,98.0,40.5,96.0
male,58,25.46,6.0,81.0,39.0,23.0
male,27,24.88,17.0,95.0,40.3,74.0
female,24,23.24,28.0,106.0,40.7,169.0
female,38,24.9,4.0,79.0,38.9,13.0
female,59,24.09,10.0,96.0,39.4,55.0
female,30,23.05,2.0,81.0,38.1,7.0
male,68,23.16,9.0,87.0,39.6,45.0
female,20,21.91,29.0,101.0,41.0,160.0
female,73,22.66,13.0,102.0,40.1,85.0
female,75,25.07,29.0,102.0,41.2,189.0
male,53,26.3,12.0,88.0,40.0,55.0
male,21,23.55,16.0,94.0,40.1,66.0
female,34,22.72,23.0,104.0,40.9,135.0
male,46,25.17,7.0,97.0,39.5,39.0
female,68,24.91,30.0,110.0,41.2,215.0
female,43,25.15,28.0,100.0,40.4,159.0
male,31,25.66,3.0,85.0,38.4,9.0
female,24,24.61,3.0,79.0,38.5,9.0
female,59,22.81,25.0,104.0,40.8,164.0
female,24,23.72,20.0,114.0,40.3,134.0
male,62,26.17,29.0,107.0,40.9,224.0
male,62,25.99,24.0,106.0,40.6,185.0
male,54,27.17,18.0,109.0,40.6,141.0
female,49,24.21,15.0,91.0,40.5,70.0
female,21,22.05,7.0,88.0,39.2,28.0
female,40,24.54,10.0,91.0,39.6,47.0
female,52,22.35,25.0,101.0,40.7,153.0
male,26,26.58,26.0,101.0,40.8,137.0
male,20,25.22,19.0,98.0,40.1,76.0
female,53,22.72,21.0,98.0,40.2,121.0
male,22,25.95,29.0,116.0,40.7,203.0
male,49,24.08,29.0,109.0,40.8,217.0
male,26,23.7,21.0,106.0,40.6,123.0
male,52,25.25,24.0,104.0,40.9,171.0
male,35,25.14,25.0,100.0,40.8,132.0
male,58,25.68,13.0,91.0,39.8,68.0
male,38,25.73,3.0,91.0,38.8,12.0
male,20,24.12,29.0,113.0,40.8,195.0
male,22,23.39,25.0,105.0,40.6,131.0
female,60,22.86,24.0,98.0,40.7,140.0
male,33,25.77,28.0,110.0,40.5,200.0
male,45,26.78,1.0,76.0,38.1,2.0
female,63,24.99,29.0,117.0,40.4,232.0
female,52,24.69,11.0,99.0,40.1,63.0
female,58,24.77,5.0,85.0,39.1,22.0
male,34,26.53,20.0,93.0,40.4,82.0
male,28,26.54,16.0,98.0,40.2,77.0
female,42,22.96,6.0,88.0,39.2,27.0
male,20,26.26,28.0,101.0,40.9,137.0
male,20,23.41,9.0,92.0,39.7,31.0
female,73,23.42,3.0,80.0,38.6,13.0
male,32,25.77,12.0,96.0,39.9,60.0
female,28,23.83,5.0,88.0,39.6,21.0
female,36,23.88,20.0,102.0,40.4,115.0
male,40,24.19,8.0,85.0,40.0,27.0
male,52,25.98,11.0,90.0,39.7,53.0
female,20,22.57,25.0,104.0,40.4,142.0
male,71,24.38,29.0,106.0,40.9,236.0
male,29,25.51,11.0,78.0,40.0,24.0
female,28,24.13,29.0,109.0,40.3,187.0
male,61,24.62,11.0,87.0,40.2,49.0
female,55,22.66,21.0,104.0,40.9,135.0
male,35,24.11,30.0,114.0,40.9,219.0
male,31,26.02,30.0,107.0,40.8,200.0
male,78,27.16,18.0,102.0,40.4,142.0
male,29,25.18,29.0,111.0,40.8,200.0
female,36,21.91,5.0,80.0,39.0,18.0
female,22,23.8,18.0,91.0,40.5,78.0
female,41,21.22,3.0,87.0,38.7,13.0
female,55,21.63,27.0,105.0,41.0,178.0
male,22,26.29,14.0,103.0,39.9,78.0
female,29,23.88,11.0,77.0,40.0,33.0
male,29,26.5,9.0,83.0,39.8,27.0
female,23,23.24,26.0,102.0,40.7,148.0
